# x_m,y_m
-54.823069,90.558612
-55.348410,91.409178
-55.873736,92.259755
-56.399055,93.110336
-56.924366,93.960923
-57.449670,94.811513
-57.974967,95.662109
-58.500264,96.512706
-59.025554,97.363307
-59.550838,98.213912
-60.076116,99.064522
-60.601387,99.915135
-61.126673,100.765741
-61.651953,101.616350
-62.177228,102.466963
-62.702498,103.317579
-63.227763,104.168199
-63.753056,105.018802
-64.278345,105.869409
-64.803630,106.720018
-65.328910,107.570630
-65.854187,108.421245
-66.379506,109.271835
-66.904822,110.122427
-67.430135,110.973022
-67.955445,111.823619
-68.480752,112.674218
-69.006116,113.524783
-69.531478,114.375350
-70.056838,115.225919
-70.582195,116.076489
-71.107551,116.927060
-71.632978,117.777590
-72.158404,118.628120
-72.683829,119.478651
-73.209253,120.329183
-73.734676,121.179716
-74.260185,122.030198
-74.785693,122.880681
-75.311202,123.731164
-75.836711,124.581647
-76.362220,125.432130
-76.887829,126.282554
-77.413439,127.132977
-77.939050,127.983401
-78.464662,128.833823
-78.990275,129.684246
-79.516003,130.534599
-80.041733,131.384952
-80.567465,132.235304
-81.093199,133.085655
-81.618936,133.936005
-82.144801,134.786278
-82.670669,135.636550
-83.196540,136.486820
-83.722414,137.337088
-84.248292,138.187355
-84.774313,139.037536
-85.300339,139.887714
-85.826368,140.737890
-86.352401,141.588064
-86.878439,142.438236
-87.404635,143.288313
-87.930835,144.138387
-88.457041,144.988459
-88.983252,145.838528
-89.509468,146.688594
-90.035857,147.538556
-90.562251,148.388515
-91.088652,149.238471
-91.615059,150.088423
-92.141472,150.938371
-92.668072,151.788207
-93.194679,152.638040
-93.721293,153.487868
-94.247914,154.337692
-94.774544,155.187512
-95.301373,156.037211
-95.828211,156.886905
-96.355058,157.736594
-96.881912,158.586279
-97.408776,159.435959
-97.935853,160.285508
-98.462939,161.135052
-98.990035,161.984591
-99.517141,162.834124
-100.044256,163.683652
-100.571591,164.533037
-101.098936,165.382417
-101.626292,166.231791
-102.153659,167.081159
-102.681036,167.930520
-103.208618,168.779747
-103.736211,169.628968
-104.263816,170.478181
-104.791432,171.327388
-105.319060,172.176588
-105.846872,173.025668
-106.374696,173.874739
-106.902532,174.723804
-107.430381,175.572861
-107.958242,176.421911
-108.486267,177.270854
-109.014304,178.119789
-109.542355,178.968716
-110.070420,179.817635
-110.598498,180.666545
-111.126718,181.515363
-111.654952,182.364171
-112.183201,183.212971
-112.711464,184.061762
-113.239742,184.910544
-113.768140,185.759247
-114.296553,186.607940
-114.824982,187.456624
-115.353427,188.305299
-115.881887,189.153963
-116.410447,190.002563
-116.939023,190.851152
-117.467615,191.699731
-117.996224,192.548300
-118.524849,193.396859
-119.053554,194.245366
-119.582275,195.093862
-120.111014,195.942347
-120.639770,196.790822
-121.168544,197.639285
-121.697376,198.487711
-122.226226,199.336126
-122.755094,200.184529
-123.283980,201.032920
-123.812886,201.881299
-124.341827,202.729655
-124.870788,203.577998
-125.399769,204.426329
-125.928768,205.274648
-126.457788,206.122954
-126.986823,206.971251
-127.515878,207.819534
-128.044953,208.667805
-128.574049,209.516063
-129.103166,210.364307
-129.632277,211.212556
-130.161410,212.060791
-130.690564,212.909012
-131.219739,213.757220
-131.748936,214.605414
-132.278107,215.453626
-132.807299,216.301823
-133.336514,217.150006
-133.865752,217.998175
-134.395012,218.846329
-134.924225,219.694515
-135.453460,220.542686
-135.982720,221.390842
-136.512002,222.238983
-137.041309,223.087109
-137.570547,223.935280
-138.099809,224.783436
-138.629095,225.631576
-139.158406,226.479701
-139.687742,227.327810
-140.216988,228.175977
-140.746259,229.024129
-141.275556,229.872265
-141.804878,230.720384
-142.334227,231.568486
-142.863464,232.416662
-143.392728,233.264821
-143.922018,234.112963
-144.451334,234.961088
-144.980678,235.809196
-145.509890,236.657391
-146.039129,237.505568
-146.568395,238.353728
-147.097689,239.201870
-147.627011,240.049994
-148.156361,240.898106
-148.686098,241.745974
-149.216217,242.593602
-149.746714,243.440992
-150.277585,244.288148
-150.808622,245.135205
-151.340023,245.982034
-151.871784,246.828637
-152.403901,247.675017
-152.936369,248.521177
-153.468958,249.367267
-154.001889,250.213143
-154.535158,251.058808
-155.068759,251.904265
-155.602690,252.749515
-156.136684,253.594704
-156.670997,254.439694
-157.205626,255.284486
-157.740566,256.129085
-158.275812,256.973493
-158.810939,257.817803
-159.346365,258.661929
-159.882084,259.505875
-160.418092,260.349641
-160.954384,261.193233
-161.490064,262.036936
-162.026021,262.880471
-162.562250,263.723842
-163.098747,264.567051
-163.635508,265.410101
-164.171075,266.253555
-164.706898,267.096858
-165.242973,267.940014
-165.779295,268.783026
-166.315861,269.625896
-166.850652,270.469463
-167.385679,271.312898
-167.920937,272.156203
-168.456423,272.999381
-168.992132,273.842436
-169.525490,274.686489
-170.059065,275.530428
-170.592851,276.374254
-171.126844,277.217972
-171.661040,278.061585
-172.192531,278.906809
-172.724214,279.751929
-173.256084,280.596950
-173.788137,281.441875
-174.320369,282.286706
-174.850974,283.133241
-175.381740,283.979673
-175.912661,284.826007
-176.443734,285.672243
-176.974953,286.518386
-177.507410,287.364862
-178.039994,288.211233
-178.572702,289.057500
-179.105528,289.903667
-179.638467,290.749735
-180.175656,291.594636
-180.712940,292.439425
-181.250314,293.284105
-181.787772,294.128678
-182.325310,294.973147
-182.870109,295.814940
-183.414969,296.656615
-183.959885,297.498173
-184.504851,298.339617
-185.049863,299.180950
-185.604801,300.017561
-186.159775,300.854066
-186.714780,301.690468
-187.269811,302.526770
-187.824864,303.362974
-188.386900,304.190241
-188.949072,305.017586
-189.511374,305.845013
-190.073802,306.672526
-190.636351,307.500129
-191.176795,308.331691
-191.717628,309.163559
-192.258841,309.995745
-192.800424,310.828264
-193.342367,311.661128
-193.820052,312.520676
-194.298427,313.380749
-194.777472,314.241388
-195.257169,315.102630
-195.737494,315.964510
